NAME,ORIGIN,POPULARITY,sex
Whitbey,British,NA,boy
Whitcombe,British,NA,boy
Whitcomb,British,NA,boy
Whitby,British,NA,boy
White,British,6331,boy
Whitcumb,British,NA,boy
Whitlaw,British,NA,boy
Whitelaw,British,2130,boy
Whitebie,British,NA,boy
Whitehead,British,NA,boy
Whitfield,British,10778,boy
Whitford,British,5816,boy
Whitlock,British,NA,boy
Whitmoor,British,NA,boy
Whitman,British,5000,boy
Whittemore,British,NA,boy
Wiatt,British,10258,boy
Wickham,British,NA,boy
Wielislaw,NA,NA,boy
Whitmore,British,5375,boy
Wickley,British,NA,boy
Wick,British,6516,boy
Wiencyslaw,Slavic,NA,boy
Wietze,NA,NA,boy
Wiel,NA,NA,boy
Whittaker,British,5988,boy
Wilberto,German,11094,boy
Wilber,German,5062,boy
Wilbur,German,6108,boy
Wigheard,NA,NA,boy
Wilburn,German,11567,boy
Wilberforce,NA,NA,boy
Wil,British,6753,boy
Wilbert,German,4936,boy
Wild,German,NA,boy
Wilburt,German,11113,boy
Wilf,NA,NA,boy
Wilde,German,10258,boy
Wilek,German,NA,boy
Wilfred,British,5296,boy
Wilder,German,1324,boy
Wilfredo,British,4100,boy
Wiley,British,2513,boy
Wilfried,British,7837,boy
Wilford,British,9697,boy
Wilfrid,British,10378,boy
Wilheim,NA,NA,boy
Wilhelm,German,6108,boy
Wilkes,British,7281,boy
Wilfryd,British,NA,boy
Wiliam,NA,NA,boy
Wiliama,NA,NA,boy
Wilheard,NA,NA,boy
Wilhelmus,German,NA,boy
Wilkins,British,9985,boy
Will,German,1634,boy
Wilkie,German,9953,boy
Willard,British,4369,boy
Willam,NA,NA,boy
Wilkinson,British,11696,boy
Willem,German,3543,boy
Willbur,German,NA,boy
Willerd,British,NA,boy
Willett,British,11843,boy
Willet,British,5454,boy
Willes,British,5428,boy
Willhelm,NA,NA,boy
Willess,British,NA,boy
Willfredo,British,11113,boy
Willfred,British,5486,boy
Willfrid,British,NA,boy
