NAME,ORIGIN,POPULARITY,sex
Orelie,French,NA,girl
Oretha,Greek,10518,girl
Orfeya,NA,NA,girl
Orfia,NA,NA,girl
Orenthia,NA,NA,girl
Oretta,Greek,6943,girl
Oria,Latin,10778,girl
Orette,Greek,NA,girl
Orianne,NA,NA,girl
Orianna,Latin,4143,girl
Orinthia,Irish,NA,girl
Oriana,Latin,2658,girl
Orielle,Latin,10778,girl
Orielda,French,NA,girl
Orla,Irish,5474,girl
Orina,Greek,5839,girl
Orinda,Latin,5998,girl
Oriolle,Latin,NA,girl
Oriola,Latin,NA,girl
Oriella,Latin,NA,girl
Orilla,Latin,4730,girl
Oriole,Latin,5721,girl
Orlagh,Irish,11132,girl
Orit,Hebrew,12272,girl
Orlanda,Spanish,11188,girl
Oriane,Latin,11710,girl
Orlaith,Irish,11847,girl
Orlene,French,9074,girl
Ornella,NA,NA,girl
Orlee,Hebrew,10894,girl
Orna,NA,NA,girl
Orlena,French,9004,girl
Orli,Hebrew,6623,girl
Ornetta,German,NA,girl
Orly,NA,NA,girl
Ornett,German,NA,girl
Ornina,NA,NA,girl
Orpah,Hebrew,6447,girl
Ornora,NA,NA,girl
Orpa,Hebrew,NA,girl
Orphea,NA,NA,girl
Orquidea,Spanish,11480,girl
Orpha,NA,NA,girl
Orsala,Scandinavian,NA,girl
Orpheya,NA,NA,girl
Orrnett,German,NA,girl
Orsa,Latin,NA,girl
Orphia,NA,NA,girl
Orrinthia,NA,NA,girl
Orsel,NA,NA,girl
Orsalina,NA,NA,girl
Orsaline,NA,NA,girl
Orsola,Scandinavian,5839,girl
Orrla,Irish,NA,girl
Ortensa,Italian,NA,girl
Orselina,NA,NA,girl
Orsolla,Scandinavian,NA,girl
Orsolya,NA,NA,girl
Orseline,NA,NA,girl
Orszebet,Hungarian,NA,girl
Orra,Latin,5721,girl
Orssa,NA,NA,girl
Ortensija,Italian,NA,girl
Ortensia,Italian,9662,girl
Ortensya,Italian,NA,girl
Orthia,Greek,NA,girl
Orya,Hebrew,11599,girl
Osaka,Japanese,NA,girl
Oryna,Greek,NA,girl
Osanna,Latin,12179,girl
Osana,Hebrew,NA,girl
Osyka,NA,NA,girl
Ostia,NA,NA,girl
Osma,Scandinavian,NA,girl
Ossi,NA,NA,girl
Osvalda,NA,NA,girl
Otameesia,NA,NA,girl
Otelia,NA,NA,girl
Otamisia,Spanish,NA,girl
Otila,NA,NA,girl
Ottamisia,NA,NA,girl
Otilia,NA,NA,girl
Ottolie,French,NA,girl
Otthild,German,NA,girl
Ottalia,French,NA,girl
Ottiline,German,NA,girl
Otthilda,German,NA,girl
Ottila,German,NA,girl
Ottavia,Latin,10947,girl
Ottilia,German,9697,girl
Otzara,Hebrew,NA,girl
Ottilie,French,7491,girl
Ottorina,NA,NA,girl
Ottoline,German,NA,girl
Ouida,German,11127,girl
Otylia,German,11480,girl
Ouranie,Greek,NA,girl
Otzarah,Hebrew,NA,girl
Oula,Norse,NA,girl
Ourania,Greek,10778,girl
Ovalia,Greek,NA,girl
Ozma,NA,NA,girl
Ozella,NA,NA,girl
Ovelia,Greek,5454,girl
Ozie,NA,NA,girl
Ozara,Hebrew,11696,girl
Ozell,NA,NA,girl
Ozana,NA,NA,girl
