NAME,ORIGIN,POPULARITY,sex
Sanora,NA,NA,girl
Santuzza,Italian,NA,girl
Santina,NA,NA,girl
Saphira,British,2722,girl
Santsia,Latin,NA,girl
Santa,Spanish,8872,girl
Saquoya,Native American,12223,girl
Saprina,NA,NA,girl
Saoirse,Irish,1645,girl
Saphyre,NA,NA,girl
Saphronia,Greek,4799,girl
Sapphire,Spanish,2211,girl
Sapphira,British,4236,girl
Sara,Hebrew,360,girl
Sarabjit,NA,NA,girl
Sanzia,Latin,NA,girl
Sarafina,Hebrew,6108,girl
Sarab,NA,NA,girl
Sarabeth,Hebrew,7281,girl
Saquoia,Native American,10947,girl
Sarah,Hebrew,155,girl
Sarahbeth,NA,NA,girl
Sarahann,NA,NA,girl
Sarajane,Hebrew,9697,girl
Sarahlee,Hebrew,11948,girl
Sarahlynn,Hebrew,10258,girl
Sarahity,NA,NA,girl
Sarala,NA,NA,girl
Sarai,Hebrew,914,girl
Sarah Michelle,NA,NA,girl
Saraly,NA,NA,girl
Saraia,Hebrew,11480,girl
Saramae,Hebrew,5338,girl
Sarajean,Hebrew,11127,girl
Saralee,Hebrew,11843,girl
Saran,NA,NA,girl
Saralynn,Hebrew,8537,girl
Saralyn,Hebrew,9256,girl
Sarane,NA,NA,girl
Sarbjit,NA,NA,girl
Sardinia,NA,NA,girl
Sardegna,NA,NA,girl
Saraswati,NA,NA,girl
Saranna,NA,NA,girl
Sareen,Latin,9697,girl
Sareena,Latin,7729,girl
Sarena,Latin,6753,girl
Sarene,Latin,12207,girl
Sarha,NA,NA,girl
Sarelia,Latin,NA,girl
Sarely,Hebrew,10178,girl
Sarese,French,NA,girl
Sarette,Hebrew,NA,girl
Sariah,Hebrew,1481,girl
Sariel,NA,NA,girl
Sarhah,NA,NA,girl
Sari,Hebrew,5560,girl
Sarie,NA,NA,girl
Sarika,Hebrew,9697,girl
Sarinna,Latin,12167,girl
Sarine,Hebrew,10293,girl
Sarilda,German,NA,girl
Sarka,Hebrew,NA,girl
Sarilia,Latin,NA,girl
Saria,NA,NA,girl
Sariann,NA,NA,girl
Saroja,NA,NA,girl
Sarina,Latin,2600,girl
Sarita,Latin,7281,girl
Sarissa,NA,NA,girl
Sarotte,Hebrew,NA,girl
Sarotta,Hebrew,NA,girl
Sarojini,NA,NA,girl
Sarolta,Hebrew,NA,girl
Sarra,Hebrew,11480,girl
Saroya,Hebrew,11599,girl
Sarrey,NA,NA,girl
Sarrah,Hebrew,10178,girl
Sarri,NA,NA,girl
Sary,NA,NA,girl
Sarrha,NA,NA,girl
Sasa,Japanese,NA,girl
Saryna,Latin,11262,girl
Sarrie,NA,NA,girl
Sashenka,Greek,12335,girl
Saskie,NA,NA,girl
Saschenka,Russian,NA,girl
Sasilie,Welsh,NA,girl
Saska,NA,NA,girl
Saskia,Slavic,5758,girl
Satina,Latin,10670,girl
Sasheen,Russian,10725,girl
Sato,Japanese,NA,girl
