NAME,ORIGIN,POPULARITY,sex
Cammie,Latin,6753,girl
Cami,Scottish,5660,girl
Camy,NA,NA,girl
Cammille,Latin,11515,girl
Cammilla,Latin,NA,girl
Cammylle,Latin,NA,girl
Camrin,Scottish,6215,girl
Camillie,Latin,7667,girl
Camryn,Scottish,657,girl
Camile,Latin,7281,girl
Cammy,Latin,10778,girl
Camilia,Latin,8537,girl
Candace,Latin,2942,girl
Canace,NA,NA,girl
Camylla,Latin,NA,girl
Canada,Native American,11998,girl
Camylle,Latin,10959,girl
Camyla,Latin,7069,girl
Candase,Latin,8649,girl
Candas,Latin,10475,girl
Candee,Latin,12043,girl
Candayce,Latin,NA,girl
Camyll,Latin,NA,girl
Candes,Latin,6246,girl
Candelle,Latin,NA,girl
Canda,Latin,11957,girl
Candaice,Latin,NA,girl
Candela,Spanish,11710,girl
Candelarea,Spanish,NA,girl
Candelara,Spanish,NA,girl
Candiace,Latin,12000,girl
Candida,Latin,11599,girl
Candias,Latin,9660,girl
Candelaria,Spanish,7729,girl
Candie,Latin,10504,girl
Candance,Latin,9986,girl
Candiese,Latin,NA,girl
Candice,Latin,2527,girl
Candeloria,Spanish,NA,girl
Candi,Latin,10873,girl
Candiss,Latin,11194,girl
Candita,Latin,10092,girl
Candise,Latin,9329,girl
Candis,Latin,10504,girl
Candia,NA,NA,girl
Candra,Latin,10378,girl
Candyss,Latin,NA,girl
Candus,Latin,11155,girl
Candy,Indian,4282,girl
Canna,Latin,11480,girl
Candys,Latin,10510,girl
Cantara,Arabic,NA,girl
Candyce,Latin,11480,girl
Candyse,Latin,11938,girl
Candist,Latin,NA,girl
Caoilfinn,Irish,NA,girl
Caoilainn,Irish,11480,girl
Caparina,NA,NA,girl
Caoilfhionn,Irish,NA,girl
Caprice,Italian,7069,girl
Capri,Italian,2450,girl
Caprina,NA,NA,girl
Caprise,Italian,11944,girl
Capucine,French,10440,girl
Carabell,Italian,NA,girl
Capree,Italian,9425,girl
Caoilinn,Irish,10778,girl
Caoimhe,Irish,8537,girl
Carabel,Italian,NA,girl
Caralia,Latin,NA,girl
Caraline,German,4063,girl
Caragh,Latin,11480,girl
Carabelle,Italian,11696,girl
Caralea,Latin,NA,girl
Capreece,Italian,NA,girl
Carah,Latin,7491,girl
