NAME,ORIGIN,POPULARITY,sex
Garritt,NA,NA,boy
Garrik,British,12167,boy
Garrison,British,2170,boy
Garrisson,British,NA,boy
Garryck,British,NA,boy
Garrith,NA,NA,boy
Garroway,British,NA,boy
Garrman,German,NA,boy
Garrot,NA,NA,boy
Garrvie,Irish,NA,boy
Garrvey,Irish,NA,boy
Garrott,NA,NA,boy
Garron,Irish,9697,boy
Garryk,British,NA,boy
Garton,British,NA,boy
Garry,British,4936,boy
Garson,British,12223,boy
Garven,British,NA,boy
Garve,Irish,NA,boy
Garth,Scandinavian,8238,boy
Garvy,Irish,NA,boy
Garwen,British,NA,boy
Garvan,British,NA,boy
Garvey,Irish,8872,boy
Garvyn,British,NA,boy
Garvie,Irish,4931,boy
Garvin,British,11480,boy
Garwin,British,7640,boy
Garwyn,British,NA,boy
Gaspar,Persian,5474,boy
Garwynn,British,NA,boy
Gary,British,1187,boy
Gascon,French,NA,boy
Garyth,Welsh,NA,boy
Gaspard,Persian,10178,boy
Gaston,French,5474,boy
Gasper,Persian,11998,boy
Gaspare,NA,NA,boy
Gaurav,NA,NA,boy
Gastone,NA,NA,boy
Gautam,NA,NA,boy
Gaultier,German,NA,boy
Gautama,NA,NA,boy
Gasparo,Persian,NA,boy
Gaudenzio,NA,NA,boy
Gauvain,NA,NA,boy
Gautzelin,NA,NA,boy
Gavril,Hebrew,10258,boy
Gavriel,Hebrew,3322,boy
Gavynn,Welsh,10178,boy
Gauthier,German,NA,boy
Gavin,Welsh,128,boy
Gavyn,Welsh,2468,boy
Gavrilo,Hebrew,NA,boy
Gawayne,Welsh,NA,boy
Gavan,Welsh,8537,boy
Gavino,Welsh,5384,boy
Gautier,German,NA,boy
Gawayn,Welsh,NA,boy
Gaven,Welsh,4805,boy
Gayelord,French,NA,boy
Gawaine,Welsh,6544,boy
Gaylin,Greek,12000,boy
Gaynes,NA,NA,boy
Gayler,French,NA,boy
Gawain,Welsh,11710,boy
Gaylinn,Greek,NA,boy
Gaylon,Greek,11567,boy
Gayne,NA,NA,boy
Gazza,NA,NA,boy
Gaylor,French,6761,boy
Gaz,NA,NA,boy
Gaynnor,Irish,NA,boy
Gaylord,French,12043,boy
Gearey,British,NA,boy
Gearalt,German,NA,boy
Geary,British,11847,boy
Gealya,NA,NA,boy
Gearard,British,NA,boy
Gedalia,Hebrew,10367,boy
Ged,NA,NA,boy
Gebhard,NA,NA,boy
Gedaliahu,Hebrew,NA,boy
Geddy,NA,NA,boy
Gedaliah,Hebrew,11847,boy
Gedalya,Hebrew,10178,boy
Geddes,Scottish,5539,boy
Geddis,NA,NA,boy
Gefaniah,Hebrew,NA,boy
Gedalio,Hebrew,NA,boy
Gefanya,Hebrew,NA,boy
Gehan,NA,NA,boy
Gefanyahu,Hebrew,NA,boy
Geir,Irish,NA,boy
Gelette,French,NA,boy
Gefanyah,Hebrew,NA,boy
Gelsomino,NA,NA,boy
Gefania,Hebrew,NA,boy
Geffen,Hebrew,10828,boy
Geffrey,NA,NA,boy
Gelett,French,NA,boy
Geilindis,NA,NA,boy
Gelindo,NA,NA,boy
Gefen,Hebrew,12167,boy
Geminiano,NA,NA,boy
Genio,Greek,NA,boy
Gemino,German,NA,boy
Gemul,Arabic,NA,boy
Gemal,Arabic,NA,boy
Gemariah,NA,NA,boy
Gemali,Arabic,NA,boy
Genaro,NA,NA,boy
Gennadi,Latin,NA,boy
Gennaro,Italian,6215,boy
Genghis,NA,NA,boy
Geoff,German,10778,boy
Geno,Italian,4236,boy
Gentilo,Latin,NA,boy
Gennarius,Italian,NA,boy
Genshian,NA,NA,boy
Gentian,NA,NA,boy
Gennaros,Italian,NA,boy
Gentry,British,1929,boy
Gentile,Latin,NA,boy
Geofrey,German,11194,boy
Geoffroy,German,NA,boy
Geofry,German,NA,boy
Geordan,German,9256,boy
Geordie,Greek,12503,boy
Geordi,Greek,11896,boy
Georg,Greek,10178,boy
Geoffrey,German,3322,boy
Georas,Greek,NA,boy
Georges,Greek,8872,boy
Geoffery,NA,NA,boy
Geoffroi,German,NA,boy
Geoffry,German,12503,boy
Georgiy,Greek,11480,boy
Georgios,Greek,7491,boy
Georgio,Greek,6623,boy
Georgi,Greek,9697,boy
George,Greek,221,boy
Georgy,Greek,10873,boy
Geovani,Italian,5221,boy
