NAME,ORIGIN,POPULARITY,sex
Inacio,NA,NA,boy
Imri,Hungarian,8367,boy
Inderjit,NA,NA,boy
Inam,NA,NA,boy
Indeeo,NA,NA,boy
Indra,Sanskrit,6472,boy
Inderpal,NA,NA,boy
Indrayan,NA,NA,boy
Inar,Scandinavian,NA,boy
Indrajit,NA,NA,boy
Indio,Modern,9697,boy
Ingbert,NA,NA,boy
Indyo,NA,NA,boy
Ingamar,Scandinavian,NA,boy
Ingevar,Scandinavian,NA,boy
Ingelbert,German,NA,boy
Ingemar,Scandinavian,7041,boy
Ingo,Scandinavian,7707,boy
Ingemur,Scandinavian,NA,boy
Ingvar,Scandinavian,NA,boy
Inglebert,British,NA,boy
Ingraham,Scandinavian,NA,boy
Ingram,Scandinavian,10178,boy
Ingrahame,Scandinavian,NA,boy
Ingrams,Scandinavian,NA,boy
Ingrim,Scandinavian,NA,boy
Inigo,Spanish,8537,boy
Iniyan,NA,NA,boy
Innocent,Italian,11710,boy
Inman,British,9256,boy
Innocenzio,Italian,NA,boy
Inniss,Scottish,NA,boy
Innokenti,NA,NA,boy
Inness,Scottish,NA,boy
Innocenty,Italian,NA,boy
Ioachime,Hebrew,NA,boy
Innman,British,NA,boy
Ioan,NA,NA,boy
Ioakim,Hebrew,NA,boy
Ioanis,Russian,NA,boy
Inocencio,Italian,12167,boy
Inver,Gaelic,NA,boy
Iodoc,NA,NA,boy
Ioachim,Hebrew,NA,boy
Ioannes,Hebrew,NA,boy
Iohannes,NA,NA,boy
Ioannis,Hebrew,5560,boy
Ion,Greek,10178,boy
Iolo,NA,NA,boy
Iomhair,Scandinavian,NA,boy
Iomhar,Scandinavian,NA,boy
Iorwerth,NA,NA,boy
Iokua,NA,NA,boy
Iosef,Russian,NA,boy
Iokepa,NA,NA,boy
Ionakana,NA,NA,boy
Ippolit,NA,NA,boy
Ioseph,NA,NA,boy
Irenaeus,Spanish,NA,boy
Iosip,Russian,NA,boy
Iosif,Russian,10778,boy
Irenio,Spanish,NA,boy
Ippolito,Greek,NA,boy
Ireneo,NA,NA,boy
Ireneusz,NA,NA,boy
Irven,Gaelic,11896,boy
Ireneus,Spanish,NA,boy
Irish,Irish,8872,boy
Irvyn,Gaelic,10947,boy
Irv,Gaelic,5940,boy
Irvin,Gaelic,2840,boy
Irving,Gaelic,2458,boy
Irwin,British,7281,boy
Irvine,Gaelic,11716,boy
Irwinn,British,NA,boy
Irl,British,8257,boy
Isaak,Hebrew,2853,boy
Isacco,Hebrew,NA,boy
Irwyn,British,NA,boy
Isaac,Hebrew,45,boy
Isac,Hebrew,4805,boy
Isachar,Hebrew,NA,boy
Isador,Greek,4793,boy
Isak,Hebrew,5875,boy
Isaia,Hebrew,9697,boy
Isam,Arabic,10178,boy
Isaias,NA,NA,boy
Isais,Hebrew,10778,boy
Isaiah,Hebrew,67,boy
Isander,Spanish,10557,boy
Isandero,Spanish,NA,boy
Ishaan,Indian,1761,boy
Isao,NA,NA,boy
Isham,British,12503,boy
Isia,Hebrew,10959,boy
Ishmael,Hebrew,2547,boy
Isidor,Greek,7041,boy
Isandro,Spanish,11480,boy
Isiah,Hebrew,1991,boy
Isidore,Greek,8537,boy
Isidoros,NA,NA,boy
Iskender,Greek,NA,boy
Isidoro,Greek,11480,boy
Iskren,NA,NA,boy
Ismat,Arabic,11998,boy
Isidorus,Greek,NA,boy
Ismail,Arabic,2170,boy
Ismael,Hebrew,790,boy
Ismaal,Arabic,NA,boy
Islwyn,NA,NA,boy
Iskander,Arabic,10178,boy
Ismayl,Arabic,NA,boy
Ismay,French,5047,boy
Ismal,Arabic,NA,boy
Israil,NA,NA,boy
Isidro,Greek,3598,boy
Israj,NA,NA,boy
Issa,NA,NA,boy
Israel,Hebrew,418,boy
Isreal,NA,NA,boy
Issac,Hebrew,1205,boy
Itai,Hebrew,6472,boy
Itadi,NA,NA,boy
Istvan,Hungarian,10828,boy
Istban,NA,NA,boy
Issiah,Hebrew,8872,boy
Itiel,Hebrew,11480,boy
Itzachu,NA,NA,boy
Issachar,Hebrew,8872,boy
Itay,NA,NA,boy
Itamar,Hebrew,7069,boy
Italo,Italian,9256,boy
Ittamar,Hebrew,NA,boy
Ithamar,Hebrew,NA,boy
Ivanhoe,Slavic,12211,boy
Ittai,Hebrew,11480,boy
Itzak,Hebrew,NA,boy
Ivan,Slavic,233,boy
Iuma,NA,NA,boy
Ivair,French,NA,boy
Itzhak,Hebrew,10178,boy
Ives,French,11480,boy
Ivann,Hebrew,8872,boy
Ivo,French,8537,boy
Ivano,Slavic,10894,boy
Iver,Scandinavian,4369,boy
Ivar,Scandinavian,7729,boy
Ive,French,11283,boy
Iven,French,7491,boy
Iwan,Slavic,7217,boy
Iyov,NA,NA,boy
Ivarr,NA,NA,boy
Izaac,Hebrew,3389,boy
Izaiah,Hebrew,1074,boy
Ivica,NA,NA,boy
Iyyar,Hebrew,NA,boy
Ivor,Welsh,10778,boy
Izidor,Greek,NA,boy
Izaak,Hebrew,3682,boy
Iwo,French,NA,boy
Izsak,Hebrew,10778,boy
Izak,Hebrew,4936,boy
Iziah,Hebrew,6623,boy
Izik,Hebrew,5660,boy
Izajasz,NA,NA,boy
Izmail,Arabic,NA,boy
Izz al Din,NA,NA,boy
Izydor,Greek,NA,boy
