NAME,ORIGIN,POPULARITY,sex
Filippa,Greek,9697,girl
Filia,Greek,NA,girl
Fillys,Greek,NA,girl
Filomene,Greek,NA,girl
Filberta,German,NA,girl
Finetta,Hebrew,NA,girl
Filothea,Greek,NA,girl
Filisha,Latin,10725,girl
Fillira,Greek,NA,girl
Filippine,NA,NA,girl
Filiberta,German,NA,girl
Finola,Irish,8905,girl
Fina,Spanish,11480,girl
Filanna,Greek,NA,girl
Finette,Hebrew,NA,girl
Fey,French,11843,girl
Fiona,Irish,454,girl
Finella,Irish,NA,girl
Fiora,Gaelic,6339,girl
Fionnaghuala,NA,NA,girl
Filotheya,Greek,NA,girl
Fiordenni,Latin,NA,girl
Fionnghualann,NA,NA,girl
Fionola,NA,NA,girl
Fiore,Latin,10969,girl
Filomena,Italian,5875,girl
Fiori,Latin,11094,girl
Fione,Irish,NA,girl
Fionnuala,Irish,8872,girl
Fionuala,NA,NA,girl
Fionnualagh,Irish,NA,girl
Fiorenza,Latin,11696,girl
Fionna,Irish,6623,girl
Flanders,NA,NA,girl
Flavia,Latin,6339,girl
Flana,Irish,NA,girl
Filumena,Greek,NA,girl
Flanagh,Irish,NA,girl
Fiorentina,Latin,NA,girl
Flanna,Irish,NA,girl
Flannerey,Irish,NA,girl
Flaminia,Latin,NA,girl
Flaviere,Latin,NA,girl
Filanthia,Greek,NA,girl
Flick,NA,NA,girl
Fionnula,Irish,11480,girl
Fleta,NA,NA,girl
Fionnguala,NA,NA,girl
Fiorella,Latin,3220,girl
Flavyere,Latin,NA,girl
Flicka,German,NA,girl
Flaviana,NA,NA,girl
Flavie,Latin,NA,girl
Floella,NA,NA,girl
Fleur,French,8238,girl
Florance,Latin,11599,girl
Flor,Latin,3246,girl
Flordeperia,Spanish,NA,girl
Floramaria,NA,NA,girl
Flore,Latin,4936,girl
Floralia,Latin,NA,girl
Florbela,NA,NA,girl
Flora,Latin,2008,girl
Fleurette,French,11878,girl
Floellen,Latin,NA,girl
Florentia,Latin,NA,girl
Floressa,Latin,NA,girl
Florella,Latin,5766,girl
Florentyna,Latin,NA,girl
Florelle,Latin,NA,girl
Florenza,Latin,NA,girl
Florencita,Latin,NA,girl
Flori,Latin,11567,girl
Florenca,Latin,NA,girl
Florie,Latin,7229,girl
Fleurine,French,NA,girl
Florene,NA,NA,girl
Florentina,Latin,10258,girl
Florine,Latin,11163,girl
Floriana,Latin,11843,girl
Florincia,Latin,NA,girl
Florina,Latin,10873,girl
Florrie,Latin,9662,girl
Floriane,Latin,NA,girl
Florise,Latin,NA,girl
Florencia,Latin,7281,girl
Florenzia,Latin,NA,girl
Florrance,Latin,NA,girl
Florinda,Latin,12473,girl
Florida,Latin,11957,girl
Floretta,Latin,8106,girl
Flossie,Latin,10281,girl
Florens,NA,NA,girl
Folasade,NA,NA,girl
Fortnea,Latin,NA,girl
Florita,Latin,11155,girl
Flossey,Latin,NA,girl
Floria,Latin,11515,girl
Fontanne,French,NA,girl
Floy,NA,NA,girl
Flossy,Latin,5756,girl
Flory,Latin,12503,girl
Fortnee,Latin,NA,girl
Flower,French,11480,girl
Franceen,NA,NA,girl
Floss,Latin,2309,girl
Forsythia,NA,NA,girl
Florynce,Latin,NA,girl
Fosca,NA,NA,girl
Francee,Latin,7640,girl
Florry,Latin,NA,girl
Fortneigh,Latin,NA,girl
Franca,NA,NA,girl
Fortnie,Latin,NA,girl
Francey,Latin,5579,girl
Francesanne,NA,NA,girl
Francette,Latin,NA,girl
Franceska,Latin,8872,girl
Francena,Latin,8326,girl
Francia,Latin,11480,girl
Fortunata,Latin,9953,girl
Fortuna,Latin,5432,girl
Fonda,NA,NA,girl
Francetta,Latin,8428,girl
Franchesca,Latin,4624,girl
Francess,Latin,11094,girl
Franci,Latin,12106,girl
Francina,Latin,10778,girl
Franceline,Latin,NA,girl
Franchesa,Latin,NA,girl
Franciszka,NA,NA,girl
Franciska,Latin,11455,girl
Francesca,Latin,808,girl
Francene,Latin,12211,girl
Francziska,NA,NA,girl
Francisca,Latin,3890,girl
Frani,Latin,7637,girl
Francyne,Latin,6979,girl
Francille,Latin,5936,girl
Francoise,Latin,10917,girl
Franisbel,Spanish,NA,girl
Francie,Latin,10959,girl
Franie,Latin,NA,girl
Frania,Latin,11262,girl
Francine,Latin,3504,girl
Franki,Latin,6623,girl
Franni,Latin,NA,girl
Franka,Latin,10947,girl
Frantiska,NA,NA,girl
Fransabelle,Latin,NA,girl
Franisbelle,NA,NA,girl
Fransiska,NA,NA,girl
Fraya,Scandinavian,6472,girl
Fransisca,NA,NA,girl
Franzi,Latin,NA,girl
Frauke,NA,NA,girl
Fransabella,Latin,NA,girl
Frayde,Yiddish,NA,girl
Franny,Latin,11599,girl
Fraydel,Yiddish,NA,girl
Frannee,Latin,NA,girl
Franisbella,NA,NA,girl
Franzetta,Latin,9263,girl
Frayda,Yiddish,9697,girl
Freada,German,7750,girl
Freda,German,7281,girl
Frederica,German,11480,girl
Franziska,Latin,10778,girl
Fredda,German,10287,girl
Fredalena,German,NA,girl
Frederikke,NA,NA,girl
Fredella,NA,NA,girl
Freddey,German,NA,girl
Fredricia,German,NA,girl
Frederique,German,11363,girl
Fredie,German,12473,girl
Freeda,German,10959,girl
Fredia,German,11938,girl
Freddi,German,9986,girl
Fredericka,German,10854,girl
Freida,German,6215,girl
Freyda,Yiddish,6351,girl
Frederika,German,9662,girl
Fredricka,NA,NA,girl
Freedah,German,NA,girl
Frerika,German,NA,girl
Frederickina,German,NA,girl
Frederine,German,NA,girl
Fredelle,NA,NA,girl
Freydel,Yiddish,NA,girl
Friederike,German,NA,girl
Fredrikke,German,NA,girl
Fructuosa,Latin,NA,girl
Freddee,German,NA,girl
Freya,Scandinavian,664,girl
Friedah,German,NA,girl
Fredrika,German,11132,girl
Frida,German,1399,girl
Frieda,German,4369,girl
Friedelinde,German,NA,girl
Friedalinda,German,NA,girl
Fronia,Latin,6544,girl
Friede,NA,NA,girl
Frumah,NA,NA,girl
Fredrica,NA,NA,girl
Fredy,Welsh,3285,girl
Freyde,Yiddish,NA,girl
Fryda,German,10178,girl
Frydah,German,NA,girl
Fruma,Yiddish,10258,girl
Fuensanta,Spanish,NA,girl
Fulangi,NA,NA,girl
Fuchsia,German,NA,girl
Fulgencia,Latin,NA,girl
Fyllis,Greek,NA,girl
Fuenta,Spanish,NA,girl
Fulande,NA,NA,girl
Frydda,German,NA,girl
Fulvia,Latin,NA,girl
Fusha,NA,NA,girl
Fumiko,NA,NA,girl
Fryderyka,NA,NA,girl
Fyedora,Russian,NA,girl
Fynella,Irish,NA,girl
Funke,NA,NA,girl
Fyona,Irish,NA,girl
Fyodora,Greek,NA,girl
