NAME,ORIGIN,POPULARITY,sex
Elayne,Greek,5141,girl
Elberta,British,9528,girl
Elanna,Hebrew,7281,girl
Elda,Italian,8872,girl
Elanor,Greek,4019,girl
Elbertina,German,NA,girl
Ekua,NA,NA,girl
Eleanna,Hebrew,10178,girl
Ele,Hawaiian,12090,girl
Eleanora,Greek,1870,girl
Eleanoreva,NA,NA,girl
Electra,Greek,8537,girl
Eldoree,Spanish,NA,girl
Eldorada,Spanish,NA,girl
Eldoria,Spanish,NA,girl
Eleana,Hebrew,5000,girl
Electa,Latin,10178,girl
Eleele,NA,NA,girl
Elegance,British,NA,girl
Elefteria,Greek,11957,girl
Eleese,Latin,11065,girl
Eleanor,Greek,120,girl
Eleanore,Greek,3178,girl
Elease,NA,NA,girl
Eleen,NA,NA,girl
Eldoris,Spanish,5946,girl
Elektra,Greek,6472,girl
Elakshi,NA,NA,girl
Elenita,Greek,10725,girl
Elena,Greek,231,girl
Elender,NA,NA,girl
Elen,Welsh,10178,girl
Eleni,Greek,2235,girl
Eleftheria,Greek,9697,girl
Elenyi,Greek,NA,girl
Elele,NA,NA,girl
Eleonora,Greek,4562,girl
Eleena,Greek,5875,girl
Eleonore,Greek,7069,girl
Elene,Greek,10178,girl
Eleora,Hebrew,5660,girl
Eleonor,Greek,7491,girl
Eleri,Welsh,11480,girl
Elettra,Greek,NA,girl
Eleutherya,Greek,NA,girl
Eleisa,Hebrew,7041,girl
Elenor,Greek,6913,girl
Eletta,Greek,NA,girl
Elesteria,Greek,NA,girl
Elfreda,German,8617,girl
Elfredah,German,NA,girl
Elenora,Greek,5141,girl
Eleuthera,Greek,NA,girl
Elfreeda,German,NA,girl
Elfre,German,NA,girl
Elfrydah,German,NA,girl
Elfredda,German,NA,girl
Elgiva,Slavic,NA,girl
Elfryda,German,NA,girl
Elfrieda,German,5284,girl
Elethea,Greek,NA,girl
Eleu,NA,NA,girl
Elianora,Greek,NA,girl
Elga,Slavic,10614,girl
Elenore,Greek,6339,girl
Eleutheria,Greek,NA,girl
Eliane,Hebrew,7491,girl
Elida,Latin,4805,girl
Elfie,Irish,5721,girl
Elianore,Greek,NA,girl
Elianne,Hebrew,8238,girl
Elfrea,German,NA,girl
Elfriede,German,7599,girl
Elienore,Greek,NA,girl
Elide,NA,NA,girl
Elianna,Hebrew,1054,girl
Elidia,Greek,11480,girl
Elice,Hebrew,10367,girl
Elicia,German,5384,girl
Elikapeka,Hawaiian,NA,girl
Eliesse,Hebrew,NA,girl
Elidi,Greek,NA,girl
Elfrida,German,7338,girl
Eliese,Latin,11480,girl
Elinaz,NA,NA,girl
Elienora,Greek,NA,girl
Elin,Welsh,1638,girl
Eliana,Hebrew,228,girl
Eliorah,Hebrew,11599,girl
Elined,Welsh,NA,girl
Eliette,Hebrew,4872,girl
Elina,Greek,1737,girl
Elisabethe,Hebrew,11878,girl
Elinor,Greek,2170,girl
Elisabetta,Hebrew,8238,girl
Elish,Hebrew,5721,girl
Elinda,NA,NA,girl
Elise,Latin,383,girl
Eline,Hebrew,9256,girl
Eliora,Hebrew,3322,girl
Elisabet,Hebrew,7069,girl
Elisheva,Hebrew,3627,girl
Elisia,Latin,5474,girl
Elisa,Hebrew,930,girl
Elisabeth,Hebrew,1223,girl
Elisse,Greek,9256,girl
Elisah,Hebrew,10258,girl
Elisheba,NA,NA,girl
Elixyveth,Hebrew,NA,girl
Elithia,Greek,11847,girl
Elixyvette,NA,NA,girl
Elitta,Latin,NA,girl
Elita,Modern,8872,girl
Elixyvetha,NA,NA,girl
Eliz,Hebrew,8537,girl
Elisabeta,NA,NA,girl
Elissia,Greek,9697,girl
Elisebeth,NA,NA,girl
Elixevetta,NA,NA,girl
Elizabiff,Hebrew,NA,girl
Elizabeth,Hebrew,47,girl
Elixyvett,Modern,NA,girl
Elinore,Greek,8872,girl
Elizebeth,Hebrew,11480,girl
Elizaveta,NA,NA,girl
Eliya,Hebrew,5141,girl
Elizabette,Hebrew,NA,girl
Elizabett,Hebrew,NA,girl
Eliszabeth,Hebrew,NA,girl
Elize,Hebrew,4730,girl
Elizabith,Hebrew,12503,girl
Elkanna,Hebrew,NA,girl
Elissa,Greek,2208,girl
Elizabet,Hebrew,8872,girl
Elizbeth,Hebrew,11480,girl
Elke,German,9256,girl
Ella,German,63,girl
Ellamae,British,4100,girl
Ellane,Greek,NA,girl
Ellaine,Greek,11132,girl
Elladine,Greek,NA,girl
Elle,Hebrew,762,girl
Ellee,Greek,3654,girl
Elka,German,6623,girl
Ella Nora,NA,NA,girl
Ellaina,NA,NA,girl
Ellan,Greek,11248,girl
Elleanor,Greek,4805,girl
Ellba,NA,NA,girl
Elleen,Greek,10258,girl
Elleanora,Greek,11480,girl
Ellayne,Greek,NA,girl
Ellamay,NA,NA,girl
Ellen,Greek,1179,girl
Ellektra,Greek,NA,girl
Ellena,Greek,3712,girl
Elleree,Latin,NA,girl
Ellenore,Greek,6472,girl
Ellfreda,German,NA,girl
Elleonor,Greek,NA,girl
Ellesse,German,12207,girl
Ellette,Greek,7637,girl
Ellfredda,German,NA,girl
Ellectra,Greek,NA,girl
Ellfredah,German,NA,girl
Ellfryda,German,NA,girl
Elletta,Greek,NA,girl
Ellenora,Greek,9256,girl
Ellenor,Greek,6623,girl
Ellfrieda,German,NA,girl
Ellfrida,German,NA,girl
Ellene,Greek,6746,girl
Ellfreeda,German,NA,girl
Elliana,Greek,531,girl
Elleora,Hebrew,11843,girl
Ellga,Slavic,NA,girl
Elli,Greek,2958,girl
Ellender,NA,NA,girl
Elliner,Greek,NA,girl
Ellinor,Greek,5384,girl
Ellfrydah,German,NA,girl
Ellina,German,6913,girl
Ellin,Greek,10959,girl
Ellissa,Hebrew,11599,girl
Elliora,Hebrew,9256,girl
Elliza,Hebrew,9852,girl
Ellia,German,3013,girl
Ellmeera,Arabic,NA,girl
Ellke,German,NA,girl
Ellie,Greek,125,girl
Ellinore,Greek,9256,girl
Ellma,German,NA,girl
Ellita,Latin,NA,girl
Elly,Greek,2224,girl
Ellmera,Arabic,NA,girl
Ellon,Greek,6890,girl
Ellona,Hungarian,NA,girl
Ellsa,Hebrew,9852,girl
Ellspet,Hebrew,NA,girl
Ellura,British,NA,girl
Ellyn,Greek,5988,girl
Ellsey,Hebrew,NA,girl
Ellsee,Hebrew,NA,girl
Ellvira,German,NA,girl
Ellyse,Hebrew,6623,girl
Ellmeria,Arabic,NA,girl
Ellse,Hebrew,NA,girl
Elmeeria,Arabic,NA,girl
Ellyza,Hebrew,11480,girl
Ellyssa,Hebrew,10778,girl
Ellsi,Hebrew,NA,girl
