NAME,ORIGIN,POPULARITY,sex
Danieo,Hebrew,NA,boy
Daneal,Hebrew,12207,boy
Dandie,Greek,NA,boy
Danforth,British,10428,boy
Danek,Hebrew,11843,boy
D'Angelo,American,1761,boy
Danial,Hebrew,5474,boy
Daniil,NA,NA,boy
Danehardt,British,NA,boy
Daniels,Hebrew,12335,boy
Danielson,Hebrew,12473,boy
Danjuma,African,NA,boy
Daniilka,NA,NA,boy
Daniilushka,Russian,NA,boy
Danilo,Hebrew,1978,boy
Danil,Hebrew,9256,boy
Dann,Hebrew,12211,boy
Danlami,African,NA,boy
Danladi,African,NA,boy
Dannel,Hebrew,12207,boy
Dannie,Hebrew,4805,boy
Danko,Hebrew,NA,boy
Dantavius,NA,NA,boy
Danno,Japanese,NA,boy
Danon,British,11567,boy
Dantel,Spanish,11948,boy
Dantala,NA,NA,boy
Dantae,Spanish,8872,boy
Dantay,Spanish,12503,boy
Daphnis,Greek,NA,boy
Danveer,Indian,NA,boy
Dante,Spanish,649,boy
Danube,German,NA,boy
Danton,French,10178,boy
D'anton,French,10178,boy
Danyal,Hebrew,8238,boy
Dar,Hebrew,11696,boy
Dantrell,Hebrew,8537,boy
Daquan,British,3654,boy
Darald,NA,NA,boy
Danyel,Hebrew,8872,boy
Darach,Irish,NA,boy
Daquanne,American,NA,boy
Darayavahush,NA,NA,boy
Dard,Greek,NA,boy
Dardanio,Greek,NA,boy
Daran,British,11696,boy
Dardanos,Greek,NA,boy
Darcio,French,NA,boy
Daren,Irish,4936,boy
Dardanios,Greek,NA,boy
Dardanus,Greek,NA,boy
Darell,French,5560,boy
Dareios,Greek,NA,boy
Darek,German,8537,boy
Daric,American,10873,boy
Dargan,Irish,5185,boy
Darence,American,11515,boy
Dario,Latin,1845,boy
Darick,American,10178,boy
Darias,Persian,12167,boy
Dariell,French,11599,boy
Dariess,Persian,NA,boy
Darneil,British,10866,boy
Darious,Persian,7281,boy
Darnley,British,5690,boy
Darko,NA,NA,boy
Darin,British,3432,boy
Dariusz,NA,NA,boy
Darius,Persian,994,boy
Dariel,French,1470,boy
Darold,American,11567,boy
Darnel,British,11599,boy
Darral,French,11944,boy
Darnall,British,NA,boy
Darran,Irish,11094,boy
Darrin,Irish,3890,boy
Darrick,American,5296,boy
Darren,Irish,1065,boy
Darrence,American,12211,boy
Darriq,German,NA,boy
Darroll,French,9908,boy
Darrius,Persian,3523,boy
Darroch,Irish,NA,boy
Darrien,Modern,4936,boy
Darro,British,7640,boy
Darrion,Greek,4143,boy
Darrance,American,NA,boy
Darring,Irish,NA,boy
Darsh,Indian,3848,boy
Darron,Irish,5062,boy
Darrow,British,9697,boy
Darryen,NA,NA,boy
Dart,British,6943,boy
Darry,French,10367,boy
Darrock,Irish,NA,boy
Darrold,American,10670,boy
Darshan,Sanskrit,7979,boy
Darrol,French,12272,boy
Darryn,Irish,6472,boy
Darryan,NA,NA,boy
Darvell,French,9865,boy
Darsy,Irish,11998,boy
Dartagnan,French,5988,boy
D'Artagnan,French,5988,boy
Darton,British,NA,boy
Darwin,British,1663,boy
Darvin,British,5660,boy
Darwyn,British,9697,boy
Daryle,British,12167,boy
Darwon,British,NA,boy
Dashonn,American,NA,boy
Dash,NA,NA,boy
Dashiel,NA,NA,boy
Dashae,American,11710,boy
Dashiell,French,2403,boy
Dashawn,American,3046,boy
Dasan,Native American,8872,boy
Dashaun,American,6215,boy
Dathan,Hebrew,6339,boy
Datan,Hebrew,NA,boy
Dasean,American,6108,boy
Daulton,British,6913,boy
Daunte,Spanish,8238,boy
Daud,NA,NA,boy
Davi,Hebrew,2676,boy
Daven,Hebrew,4730,boy
Davenport,French,NA,boy
Davaughn,American,7069,boy
Davar,American,11957,boy
Daveon,American,4805,boy
Davey,Hebrew,5141,boy
Davide,Hebrew,8872,boy
Dave,Hebrew,4063,boy
Davin,Welsh,2069,boy
Davian,Modern,1951,boy
