11.0
20.0
4.0
2.0
1.0
4.0
14.0
4.0
4.0
1.0
1.0
1.0
5.0
5.0
21.0
2.0
5.0
3.0
1.0
3.0
2.0
1.0
1.0
4.0
3.0
3.0
2.0
6.0
2.0
11.0
3.0
1.0
3.0
11.0
5.0
1.0
11.0
1.0
2.0
1.0
6.0
4.0
2.0
5.0
1.0
1.0
5.0
1.0
3.0
4.0
1.0
1.0
4.0
1.0
1.0
1.0
4.0
1.0
2.0
1.0
3.0
1.0
8.0
5.0
2.0
2.0
3.0
1.0
1.0
5.0
7.0
7.0
2.0
5.0
2.0
2.0
3.0
7.0
1.0
6.0
1.0
6.0
2.0
2.0
6.0
11.0
1.0
10.0
5.0
6.0
2.0
1.0
6.0
1.0
3.0
23.0
5.0
1.0
1.0
2.0
11.0
6.0
1.0
1.0
1.0
4.0
4.0
5.0
2.0
3.0
3.0
1.0
3.0
3.0
1.0
3.0
1.0
3.0
3.0
3.0
6.0
6.0
6.0
4.0
7.0
3.0
3.0
8.0
3.0
25.0
3.0
10.0
8.0
3.0
2.0
5.0
2.0
6.0
2.0
11.0
2.0
9.0
7.0
3.0
4.0
18.0
3.0
6.0
95.0
1.0
1.0
22.0
19.0
2.0
6.0
5.0
1.0
21.0
6.0
3.0
5.0
15.0
5.0
3.0
5.0
2.0
1.0
4.0
6.0
2.0
5.0
1.0
7.0
13.0
1.0
3.0
11.0
20.0
7.0
2.0
2.0
3.0
2.0
7.0
2.0
3.0
11.0
18.0
6.0
17.0
7.0
12.0
1.0
83.0
29.0
8.0
4.0
29.0
6.0
2.0
9.0
10.0
4.0
5.0
2.0
20.0
13.0
14.0
5.0
3.0
5.0
27.0
9.0
22.0
1.0
7.0
4.0
20.0
15.0
7.0
1.0
1.0
4.0
10.0
12.0
7.0
16.0
5.0
8.0
5.0
9.0
6.0
20.0
28.0
1.0
15.0
2.0
6.0
5.0
17.0
14.0
3.0
8.0
7.0
2.0
13.0
20.0
1.0
7.0
12.0

